jahr;stimmen;stimmkreis;kandidat;partei
2018;19;707;1870710;1307
2018;85;708;1870710;1307
2018;45;709;1870710;1307
2018;22;710;1870710;1307
2018;923;711;1870710;1307
2018;32;712;1870710;1307
2018;26;713;1870710;1307
2018;14;701;1870711;1307
2018;22;702;1870711;1307
2018;24;703;1870711;1307
2018;51;704;1870711;1307
2018;50;705;1870711;1307
2018;16;706;1870711;1307
2018;28;708;1870711;1307
2018;19;709;1870711;1307
2018;16;710;1870711;1307
2018;17;711;1870711;1307
2018;30;712;1870711;1307
2018;28;713;1870711;1307
2018;3;701;1870712;1307
2018;4;702;1870712;1307
2018;16;703;1870712;1307
2018;16;704;1870712;1307
2018;12;705;1870712;1307
2018;16;706;1870712;1307
2018;10;707;1870712;1307
2018;12;708;1870712;1307
2018;52;709;1870712;1307
2018;18;711;1870712;1307
2018;17;712;1870712;1307
2018;7;713;1870712;1307
2018;7;701;1870713;1307
2018;11;702;1870713;1307
2018;23;703;1870713;1307
2018;22;704;1870713;1307
2018;26;705;1870713;1307
2018;23;706;1870713;1307
2018;12;707;1870713;1307
2018;28;708;1870713;1307
2018;31;710;1870713;1307
2018;53;711;1870713;1307
2018;89;712;1870713;1307
2018;18;713;1870713;1307
2018;6;701;1870714;1307
2018;5;702;1870714;1307
2018;12;703;1870714;1307
2018;7;704;1870714;1307
2018;9;705;1870714;1307
2018;5;706;1870714;1307
2018;4;707;1870714;1307
2018;21;708;1870714;1307
2018;12;709;1870714;1307
2018;5;710;1870714;1307
2018;154;711;1870714;1307
2018;17;713;1870714;1307
2018;29;701;1870715;1307
2018;24;702;1870715;1307
2018;58;703;1870715;1307
2018;59;704;1870715;1307
2018;30;705;1870715;1307
2018;460;706;1870715;1307
2018;23;707;1870715;1307
2018;43;708;1870715;1307
2018;24;709;1870715;1307
2018;21;710;1870715;1307
2018;36;711;1870715;1307
2018;28;712;1870715;1307
2018;29;713;1870715;1307
2018;12;701;1870716;1307
2018;28;702;1870716;1307
2018;45;703;1870716;1307
2018;68;704;1870716;1307
2018;60;705;1870716;1307
2018;29;706;1870716;1307
2018;291;707;1870716;1307
2018;38;708;1870716;1307
2018;27;709;1870716;1307
2018;16;710;1870716;1307
2018;37;711;1870716;1307
2018;37;712;1870716;1307
2018;50;713;1870716;1307
2018;15;701;1870717;1307
2018;27;702;1870717;1307
2018;35;703;1870717;1307
2018;29;704;1870717;1307
2018;32;705;1870717;1307
2018;14;706;1870717;1307
2018;15;707;1870717;1307
2018;289;708;1870717;1307
2018;23;709;1870717;1307
2018;25;710;1870717;1307
2018;137;711;1870717;1307
2018;34;712;1870717;1307
2018;41;713;1870717;1307
2018;29;701;1870718;1307
2018;29;702;1870718;1307
2018;71;703;1870718;1307
2018;22;704;1870718;1307
2018;224;705;1870718;1307
2018;20;706;1870718;1307
2018;25;707;1870718;1307
2018;65;708;1870718;1307
2018;19;709;1870718;1307
2018;12;710;1870718;1307
2018;56;711;1870718;1307
2018;39;712;1870718;1307
2018;33;713;1870718;1307
2018;78;701;1870719;1307
2018;122;702;1870719;1307
2018;63;703;1870719;1307
2018;50;704;1870719;1307
2018;40;705;1870719;1307
2018;20;706;1870719;1307
2018;9;707;1870719;1307
2018;6;708;1870719;1307
2018;7;709;1870719;1307
2018;7;710;1870719;1307
2018;6;711;1870719;1307
2018;12;712;1870719;1307
2018;8;713;1870719;1307
2018;61;701;1870720;1307
2018;75;702;1870720;1307
2018;52;703;1870720;1307
2018;36;704;1870720;1307
2018;53;705;1870720;1307
2018;37;706;1870720;1307
2018;14;707;1870720;1307
2018;21;708;1870720;1307
2018;14;709;1870720;1307
2018;16;710;1870720;1307
2018;11;711;1870720;1307
2018;15;712;1870720;1307
2018;16;713;1870720;1307
2018;9;701;1870721;1307
2018;11;702;1870721;1307
2018;17;703;1870721;1307
2018;14;704;1870721;1307
2018;13;705;1870721;1307
2018;10;706;1870721;1307
2018;7;707;1870721;1307
2018;8;708;1870721;1307
2018;37;709;1870721;1307
2018;179;710;1870721;1307
2018;19;711;1870721;1307
2018;18;712;1870721;1307
2018;17;713;1870721;1307
2018;10;701;1870722;1307
2018;18;702;1870722;1307
2018;266;703;1870722;1307
2018;13;704;1870722;1307
2018;11;705;1870722;1307
2018;5;706;1870722;1307
2018;3;707;1870722;1307
2018;8;708;1870722;1307
2018;3;709;1870722;1307
2018;3;710;1870722;1307
2018;2;711;1870722;1307
2018;4;712;1870722;1307
2018;3;713;1870722;1307
2018;3;701;1870723;1307
2018;2;702;1870723;1307
2018;15;703;1870723;1307
2018;5;704;1870723;1307
2018;13;705;1870723;1307
2018;5;706;1870723;1307
2018;7;707;1870723;1307
2018;11;708;1870723;1307
2018;157;709;1870723;1307
2018;36;710;1870723;1307
2018;14;711;1870723;1307
2018;34;712;1870723;1307
2018;9;713;1870723;1307
2018;6;701;1870724;1307
2018;12;702;1870724;1307
2018;14;703;1870724;1307
2018;143;704;1870724;1307
2018;53;705;1870724;1307
2018;8;706;1870724;1307
2018;9;707;1870724;1307
2018;7;708;1870724;1307
2018;12;709;1870724;1307
2018;13;710;1870724;1307
2018;6;711;1870724;1307
2018;7;712;1870724;1307
2018;8;713;1870724;1307
2018;5;701;1870725;1307
2018;3;702;1870725;1307
2018;15;703;1870725;1307
2018;5;704;1870725;1307
2018;13;705;1870725;1307
2018;5;706;1870725;1307
2018;9;707;1870725;1307
2018;25;708;1870725;1307
2018;11;709;1870725;1307
2018;9;710;1870725;1307
2018;135;711;1870725;1307
2018;25;712;1870725;1307
2018;11;713;1870725;1307
2018;327;701;1870801;1308
2018;247;702;1870801;1308
2018;334;703;1870801;1308
2018;214;704;1870801;1308
2018;351;705;1870801;1308
2018;217;706;1870801;1308
2018;223;707;1870801;1308
2018;419;708;1870801;1308
2018;322;709;1870801;1308
2018;297;710;1870801;1308
2018;374;711;1870801;1308
2018;273;713;1870801;1308
2018;38;701;1870802;1308
2018;32;702;1870802;1308
2018;58;703;1870802;1308
2018;67;705;1870802;1308
2018;567;706;1870802;1308
2018;41;707;1870802;1308
2018;52;708;1870802;1308
2018;51;709;1870802;1308
2018;48;710;1870802;1308
2018;52;711;1870802;1308
2018;79;712;1870802;1308
2018;43;713;1870802;1308
2018;28;701;1870803;1308
2018;21;702;1870803;1308
2018;18;704;1870803;1308
2018;32;705;1870803;1308
2018;10;706;1870803;1308
2018;16;707;1870803;1308
2018;24;708;1870803;1308
2018;22;709;1870803;1308
2018;8;710;1870803;1308
2018;17;711;1870803;1308
2018;22;712;1870803;1308
2018;14;713;1870803;1308
2018;7;701;1870804;1308
2018;8;702;1870804;1308
2018;4;703;1870804;1308
2018;4;704;1870804;1308
2018;9;705;1870804;1308
2018;1;706;1870804;1308
2018;12;707;1870804;1308
2018;31;708;1870804;1308
2018;93;710;1870804;1308
2018;87;711;1870804;1308
2018;78;712;1870804;1308
2018;16;713;1870804;1308
2018;7;701;1870805;1308
2018;7;702;1870805;1308
2018;14;703;1870805;1308
2018;8;704;1870805;1308
2018;17;705;1870805;1308
2018;4;706;1870805;1308
2018;13;707;1870805;1308
2018;16;709;1870805;1308
2018;5;710;1870805;1308
2018;22;711;1870805;1308
2018;84;712;1870805;1308
2018;14;713;1870805;1308
2018;174;702;1870806;1308
2018;130;703;1870806;1308
2018;52;704;1870806;1308
2018;121;705;1870806;1308
2018;24;706;1870806;1308
2018;17;707;1870806;1308
2018;21;708;1870806;1308
2018;21;709;1870806;1308
2018;21;710;1870806;1308
2018;25;711;1870806;1308
2018;80;712;1870806;1308
2018;19;713;1870806;1308
2018;14;701;1870807;1308
2018;16;702;1870807;1308
2018;16;703;1870807;1308
2018;14;704;1870807;1308
2018;14;705;1870807;1308
2018;5;706;1870807;1308
2018;36;707;1870807;1308
2018;58;708;1870807;1308
2018;25;709;1870807;1308
2018;27;710;1870807;1308
2018;36;711;1870807;1308
2018;1082;712;1870807;1308
2018;120;713;1870807;1308
2018;18;701;1870808;1308
2018;13;702;1870808;1308
2018;25;703;1870808;1308
2018;99;704;1870808;1308
2018;13;705;1870808;1308
2018;7;707;1870808;1308
2018;7;708;1870808;1308
2018;11;709;1870808;1308
2018;14;710;1870808;1308
2018;11;711;1870808;1308
2018;29;712;1870808;1308
2018;11;713;1870808;1308
2018;16;701;1870809;1308
2018;22;702;1870809;1308
2018;23;703;1870809;1308
2018;10;704;1870809;1308
2018;22;705;1870809;1308
2018;20;706;1870809;1308
2018;36;707;1870809;1308
2018;24;708;1870809;1308
2018;22;709;1870809;1308
2018;21;710;1870809;1308
2018;46;711;1870809;1308
2018;73;712;1870809;1308
2018;1;701;1870810;1308
2018;1;702;1870810;1308
2018;4;703;1870810;1308
2018;4;704;1870810;1308
2018;5;705;1870810;1308
2018;4;706;1870810;1308
2018;3;707;1870810;1308
2018;9;708;1870810;1308
2018;23;709;1870810;1308
2018;20;710;1870810;1308
2018;6;712;1870810;1308
2018;4;713;1870810;1308
2018;5;701;1870811;1308
2018;10;702;1870811;1308
2018;9;703;1870811;1308
2018;4;704;1870811;1308
2018;4;705;1870811;1308
2018;6;706;1870811;1308
2018;5;707;1870811;1308
2018;11;708;1870811;1308
2018;123;709;1870811;1308
2018;18;711;1870811;1308
2018;38;712;1870811;1308
2018;12;713;1870811;1308
2018;19;701;1870812;1308
2018;26;702;1870812;1308
2018;36;703;1870812;1308
2018;19;704;1870812;1308
2018;48;705;1870812;1308
2018;20;706;1870812;1308
2018;39;708;1870812;1308
2018;28;709;1870812;1308
2018;25;710;1870812;1308
2018;34;711;1870812;1308
2018;34;712;1870812;1308
2018;29;713;1870812;1308
2018;10;701;1870813;1308
2018;20;702;1870813;1308
2018;9;703;1870813;1308
2018;10;704;1870813;1308
2018;2;706;1870813;1308
2018;6;707;1870813;1308
2018;9;708;1870813;1308
2018;6;709;1870813;1308
2018;1;710;1870813;1308
2018;10;711;1870813;1308
2018;23;712;1870813;1308
2018;7;713;1870813;1308
2018;17;701;1870814;1308
2018;20;703;1870814;1308
2018;24;704;1870814;1308
2018;12;705;1870814;1308
2018;5;706;1870814;1308
2018;4;707;1870814;1308
2018;5;708;1870814;1308
2018;3;709;1870814;1308
2018;9;710;1870814;1308
2018;4;711;1870814;1308
2018;8;712;1870814;1308
2018;4;713;1870814;1308
2018;17;701;1870815;1308
2018;28;702;1870815;1308
2018;34;703;1870815;1308
2018;23;704;1870815;1308
2018;32;705;1870815;1308
2018;430;706;1870815;1308
2018;30;707;1870815;1308
2018;39;708;1870815;1308
2018;26;709;1870815;1308
2018;29;710;1870815;1308
2018;40;711;1870815;1308
2018;49;712;1870815;1308
2018;19;713;1870815;1308
2018;15;701;1870816;1308
2018;13;702;1870816;1308
2018;50;703;1870816;1308
2018;12;704;1870816;1308
2018;39;705;1870816;1308
2018;14;706;1870816;1308
2018;52;707;1870816;1308
2018;47;708;1870816;1308
2018;28;709;1870816;1308
2018;38;710;1870816;1308
2018;62;711;1870816;1308
2018;75;712;1870816;1308
2018;328;713;1870816;1308
2018;15;701;1870817;1308
2018;14;702;1870817;1308
2018;23;703;1870817;1308
2018;51;704;1870817;1308
2018;20;705;1870817;1308
2018;271;706;1870817;1308
2018;22;707;1870817;1308
2018;21;708;1870817;1308
2018;17;709;1870817;1308
2018;15;710;1870817;1308
2018;13;711;1870817;1308
2018;25;712;1870817;1308
2018;18;713;1870817;1308
2018;21;701;1870818;1308
2018;13;702;1870818;1308
2018;333;703;1870818;1308
2018;23;704;1870818;1308
2018;28;705;1870818;1308
2018;8;706;1870818;1308
2018;7;707;1870818;1308
2018;7;708;1870818;1308
2018;3;709;1870818;1308
2018;6;710;1870818;1308
2018;0;711;1870818;1308
2018;11;712;1870818;1308
2018;7;713;1870818;1308
2018;4;701;1870819;1308
2018;11;702;1870819;1308
2018;12;703;1870819;1308
2018;4;704;1870819;1308
2018;7;705;1870819;1308
2018;6;706;1870819;1308
2018;4;707;1870819;1308
2018;9;708;1870819;1308
2018;8;709;1870819;1308
2018;270;710;1870819;1308
2018;16;711;1870819;1308
2018;15;712;1870819;1308
2018;8;713;1870819;1308
2018;7;701;1870820;1308
2018;7;702;1870820;1308
2018;2;703;1870820;1308
2018;7;704;1870820;1308
2018;8;705;1870820;1308
2018;3;706;1870820;1308
2018;6;707;1870820;1308
2018;208;708;1870820;1308
2018;6;709;1870820;1308
2018;3;710;1870820;1308
2018;18;711;1870820;1308
2018;80;712;1870820;1308
2018;8;713;1870820;1308
2018;31;701;1870821;1308
2018;74;702;1870821;1308
2018;38;703;1870821;1308
2018;24;704;1870821;1308
2018;25;705;1870821;1308
2018;13;706;1870821;1308
2018;10;707;1870821;1308
2018;22;708;1870821;1308
2018;31;709;1870821;1308
2018;17;710;1870821;1308
2018;18;711;1870821;1308
2018;34;712;1870821;1308
2018;15;713;1870821;1308
2018;2;701;1870822;1308
2018;1;702;1870822;1308
2018;2;703;1870822;1308
2018;11;704;1870822;1308
2018;6;705;1870822;1308
2018;1;706;1870822;1308
2018;23;707;1870822;1308
2018;6;708;1870822;1308
2018;161;709;1870822;1308
2018;24;710;1870822;1308
2018;23;711;1870822;1308
2018;29;712;1870822;1308
2018;2;713;1870822;1308
2018;7;701;1870823;1308
2018;5;702;1870823;1308
2018;9;703;1870823;1308
2018;4;704;1870823;1308
2018;12;705;1870823;1308
2018;3;706;1870823;1308
2018;11;707;1870823;1308
2018;118;708;1870823;1308
2018;4;709;1870823;1308
2018;5;710;1870823;1308
2018;23;711;1870823;1308
2018;44;712;1870823;1308
2018;10;713;1870823;1308
2018;64;701;1870824;1308
2018;37;702;1870824;1308
2018;29;703;1870824;1308
2018;6;704;1870824;1308
2018;29;705;1870824;1308
2018;9;706;1870824;1308
2018;7;707;1870824;1308
2018;4;708;1870824;1308
2018;10;709;1870824;1308
2018;8;710;1870824;1308
2018;10;711;1870824;1308
2018;15;712;1870824;1308
2018;4;713;1870824;1308
2018;4;701;1870825;1308
2018;3;702;1870825;1308
2018;3;703;1870825;1308
2018;4;704;1870825;1308
2018;1;705;1870825;1308
2018;2;706;1870825;1308
2018;139;707;1870825;1308
2018;2;708;1870825;1308
2018;4;709;1870825;1308
2018;2;710;1870825;1308
2018;5;711;1870825;1308
2018;5;712;1870825;1308
2018;5;713;1870825;1308
2018;9;701;1870826;1308
2018;6;702;1870826;1308
2018;8;703;1870826;1308
2018;3;704;1870826;1308
2018;105;705;1870826;1308
2018;1;706;1870826;1308
2018;6;707;1870826;1308
2018;9;708;1870826;1308
2018;5;709;1870826;1308
2018;0;710;1870826;1308
2018;13;711;1870826;1308
2018;3;712;1870826;1308
2018;4;713;1870826;1308
2018;153;701;1870901;1309
2018;153;702;1870901;1309
2018;102;703;1870901;1309
2018;120;704;1870901;1309
2018;125;705;1870901;1309
2018;101;706;1870901;1309
2018;137;707;1870901;1309
2018;125;708;1870901;1309
2018;88;709;1870901;1309
2018;99;710;1870901;1309
2018;77;711;1870901;1309
2018;120;712;1870901;1309
2018;87;701;1870902;1309
2018;101;702;1870902;1309
2018;66;703;1870902;1309
2018;51;704;1870902;1309
2018;54;706;1870902;1309
2018;41;707;1870902;1309
2018;134;708;1870902;1309
2018;36;709;1870902;1309
2018;47;710;1870902;1309
2018;32;711;1870902;1309
2018;18;712;1870902;1309
2018;72;713;1870902;1309
2018;46;701;1870903;1309
2018;38;702;1870903;1309
2018;40;703;1870903;1309
2018;37;704;1870903;1309
2018;81;705;1870903;1309
2018;31;706;1870903;1309
2018;43;707;1870903;1309
2018;66;709;1870903;1309
2018;55;710;1870903;1309
2018;135;711;1870903;1309
2018;41;712;1870903;1309
2018;126;713;1870903;1309
2018;87;701;1870904;1309
2018;79;702;1870904;1309
2018;50;703;1870904;1309
2018;53;704;1870904;1309
2018;183;705;1870904;1309
2018;31;706;1870904;1309
2018;46;707;1870904;1309
2018;68;708;1870904;1309
2018;24;709;1870904;1309
2018;41;710;1870904;1309
2018;30;711;1870904;1309
2018;28;712;1870904;1309
2018;76;713;1870904;1309
2018;16;701;1870905;1309
2018;14;702;1870905;1309
2018;8;703;1870905;1309
2018;25;704;1870905;1309
2018;30;705;1870905;1309
2018;17;706;1870905;1309
2018;16;708;1870905;1309
2018;13;709;1870905;1309
2018;17;710;1870905;1309
2018;11;711;1870905;1309
2018;15;712;1870905;1309
2018;248;713;1870905;1309
2018;5686;702;1871101;1311
2018;4430;703;1871101;1311
2018;4122;704;1871101;1311
2018;5183;705;1871101;1311
2018;2697;706;1871101;1311
2018;2888;707;1871101;1311
2018;2055;708;1871101;1311
2018;1923;709;1871101;1311
2018;1757;710;1871101;1311
2018;1582;711;1871101;1311
2018;2618;712;1871101;1311
2018;2456;713;1871101;1311
2018;458;701;1871102;1311
2018;344;702;1871102;1311
2018;553;703;1871102;1311
2018;607;704;1871102;1311
2018;619;705;1871102;1311
2018;825;706;1871102;1311
2018;1276;707;1871102;1311
2018;2626;708;1871102;1311
2018;2186;709;1871102;1311
2018;977;710;1871102;1311
2018;986;711;1871102;1311
2018;1856;713;1871102;1311
2018;1889;701;1871103;1311
2018;374;702;1871103;1311
2018;419;703;1871103;1311
2018;1119;704;1871103;1311
2018;626;705;1871103;1311
2018;536;706;1871103;1311
2018;294;708;1871103;1311
2018;392;709;1871103;1311
2018;383;710;1871103;1311
2018;299;711;1871103;1311
2018;605;712;1871103;1311
2018;2345;713;1871103;1311
2018;665;701;1871104;1311
2018;412;702;1871104;1311
2018;636;703;1871104;1311
2018;1897;704;1871104;1311
2018;585;705;1871104;1311
2018;806;707;1871104;1311
2018;351;708;1871104;1311
2018;377;709;1871104;1311
2018;410;710;1871104;1311
2018;284;711;1871104;1311
2018;893;712;1871104;1311
2018;569;713;1871104;1311
2018;341;701;1871105;1311
2018;256;702;1871105;1311
2018;660;703;1871105;1311
2018;422;704;1871105;1311
2018;587;705;1871105;1311
2018;404;706;1871105;1311
2018;618;707;1871105;1311
2018;476;709;1871105;1311
2018;547;710;1871105;1311
2018;1593;711;1871105;1311
2018;787;712;1871105;1311
2018;485;713;1871105;1311
2018;504;701;1871106;1311
2018;450;702;1871106;1311
2018;946;704;1871106;1311
2018;431;705;1871106;1311
2018;449;706;1871106;1311
2018;413;707;1871106;1311
2018;401;708;1871106;1311
2018;320;709;1871106;1311
2018;327;710;1871106;1311
2018;259;711;1871106;1311
2018;452;712;1871106;1311
2018;292;713;1871106;1311
2018;2886;701;1871107;1311
2018;458;703;1871107;1311
2018;341;704;1871107;1311
2018;742;705;1871107;1311
2018;177;706;1871107;1311
2018;174;707;1871107;1311
2018;74;708;1871107;1311
2018;78;709;1871107;1311
2018;65;710;1871107;1311
2018;67;711;1871107;1311
2018;118;712;1871107;1311
2018;115;713;1871107;1311
2018;169;701;1871108;1311
2018;151;702;1871108;1311
2018;412;703;1871108;1311
2018;147;705;1871108;1311
2018;1683;706;1871108;1311
2018;104;707;1871108;1311
2018;78;708;1871108;1311
2018;77;709;1871108;1311
2018;67;710;1871108;1311
2018;42;711;1871108;1311
2018;91;712;1871108;1311
2018;87;713;1871108;1311
2018;119;701;1871109;1311
2018;103;702;1871109;1311
2018;173;703;1871109;1311
2018;312;704;1871109;1311
2018;130;705;1871109;1311
2018;125;706;1871109;1311
2018;1433;707;1871109;1311
2018;172;708;1871109;1311
2018;232;709;1871109;1311
2018;157;710;1871109;1311
2018;74;711;1871109;1311
2018;867;712;1871109;1311
2018;81;701;1871110;1311
2018;60;702;1871110;1311
2018;95;703;1871110;1311
2018;88;704;1871110;1311
2018;90;705;1871110;1311
2018;75;706;1871110;1311
2018;114;707;1871110;1311
2018;318;708;1871110;1311
2018;1557;710;1871110;1311
2018;854;711;1871110;1311
2018;1273;712;1871110;1311
2018;258;713;1871110;1311
2018;395;701;1871111;1311
2018;165;702;1871111;1311
2018;477;703;1871111;1311
2018;157;704;1871111;1311
2018;90;706;1871111;1311
2018;112;707;1871111;1311
2018;90;708;1871111;1311
2018;58;709;1871111;1311
2018;43;710;1871111;1311
2018;53;711;1871111;1311
2018;85;712;1871111;1311
2018;62;713;1871111;1311
2018;72;701;1871112;1311
2018;78;702;1871112;1311
2018;177;703;1871112;1311
2018;125;704;1871112;1311
2018;92;705;1871112;1311
2018;112;706;1871112;1311
2018;162;707;1871112;1311
2018;206;708;1871112;1311
2018;860;709;1871112;1311
2018;159;711;1871112;1311
2018;271;712;1871112;1311
2018;193;713;1871112;1311
2018;135;701;1871113;1311
2018;87;702;1871113;1311
2018;134;703;1871113;1311
2018;91;704;1871113;1311
2018;97;705;1871113;1311
2018;78;706;1871113;1311
2018;158;707;1871113;1311
2018;992;708;1871113;1311
2018;194;709;1871113;1311
2018;101;710;1871113;1311
2018;186;712;1871113;1311
2018;102;713;1871113;1311
2018;7;701;1871201;1312
2018;13;702;1871201;1312
2018;4;703;1871201;1312
2018;9;704;1871201;1312
2018;10;705;1871201;1312
2018;11;706;1871201;1312
2018;11;708;1871201;1312
2018;11;709;1871201;1312
2018;10;710;1871201;1312
2018;7;711;1871201;1312
2018;5;712;1871201;1312
2018;9;713;1871201;1312
2018;8;701;1871202;1312
2018;12;702;1871202;1312
2018;4;703;1871202;1312
2018;10;704;1871202;1312
2018;11;705;1871202;1312
2018;73;706;1871202;1312
2018;11;707;1871202;1312
2018;4;708;1871202;1312
2018;5;709;1871202;1312
2018;5;710;1871202;1312
2018;6;711;1871202;1312
2018;4;712;1871202;1312
2018;13;713;1871202;1312
2018;6;701;1871203;1312
2018;5;702;1871203;1312
2018;3;703;1871203;1312
2018;3;704;1871203;1312
2018;4;705;1871203;1312
2018;3;706;1871203;1312
2018;17;707;1871203;1312
2018;5;708;1871203;1312
2018;3;709;1871203;1312
2018;5;710;1871203;1312
2018;2;711;1871203;1312
2018;0;712;1871203;1312
2018;6;713;1871203;1312
2018;5;701;1871204;1312
2018;3;702;1871204;1312
2018;1;703;1871204;1312
2018;5;704;1871204;1312
2018;4;705;1871204;1312
2018;0;706;1871204;1312
2018;22;707;1871204;1312
2018;5;708;1871204;1312
2018;3;709;1871204;1312
2018;0;710;1871204;1312
2018;2;711;1871204;1312
2018;3;712;1871204;1312
2018;4;713;1871204;1312
2018;5;701;1871205;1312
2018;1;702;1871205;1312
2018;2;703;1871205;1312
2018;1;704;1871205;1312
2018;1;705;1871205;1312
2018;3;706;1871205;1312
2018;4;707;1871205;1312
2018;3;708;1871205;1312
2018;3;709;1871205;1312
2018;5;710;1871205;1312
2018;1;711;1871205;1312
2018;2;712;1871205;1312
2018;2;713;1871205;1312
2018;79;701;1871301;1313
2018;50;703;1871301;1313
2018;28;704;1871301;1313
2018;37;705;1871301;1313
2018;35;706;1871301;1313
2018;23;707;1871301;1313
2018;44;708;1871301;1313
2018;43;709;1871301;1313
2018;56;710;1871301;1313
2018;57;711;1871301;1313
2018;30;712;1871301;1313
2018;26;713;1871301;1313
2018;79;702;1871302;1313
2018;34;703;1871302;1313
2018;19;704;1871302;1313
2018;30;705;1871302;1313
2018;9;706;1871302;1313
2018;16;707;1871302;1313
2018;12;708;1871302;1313
2018;14;709;1871302;1313
2018;20;710;1871302;1313
2018;21;711;1871302;1313
2018;17;712;1871302;1313
2018;10;713;1871302;1313
2018;8;701;1871303;1313
2018;9;702;1871303;1313
2018;0;703;1871303;1313
2018;4;704;1871303;1313
2018;7;705;1871303;1313
2018;6;706;1871303;1313
2018;3;707;1871303;1313
2018;9;708;1871303;1313
2018;27;709;1871303;1313
2018;21;711;1871303;1313
2018;16;712;1871303;1313
2018;9;713;1871303;1313
2018;36;701;1871304;1313
2018;55;702;1871304;1313
2018;29;703;1871304;1313
2018;15;704;1871304;1313
2018;15;705;1871304;1313
2018;14;706;1871304;1313
2018;12;707;1871304;1313
2018;29;708;1871304;1313
2018;20;709;1871304;1313
2018;37;710;1871304;1313
2018;21;711;1871304;1313
2018;18;712;1871304;1313
2018;15;713;1871304;1313
2018;101;701;1871305;1313
2018;59;702;1871305;1313
2018;12;703;1871305;1313
2018;25;704;1871305;1313
2018;16;705;1871305;1313
2018;16;706;1871305;1313
2018;17;707;1871305;1313
2018;11;708;1871305;1313
2018;7;709;1871305;1313
2018;11;710;1871305;1313
2018;12;711;1871305;1313
2018;13;712;1871305;1313
2018;16;713;1871305;1313
2018;20;701;1871306;1313
2018;3;702;1871306;1313
2018;49;703;1871306;1313
2018;4;704;1871306;1313
2018;9;705;1871306;1313
2018;5;706;1871306;1313
2018;6;707;1871306;1313
2018;6;708;1871306;1313
2018;1;709;1871306;1313
2018;20;710;1871306;1313
2018;2;711;1871306;1313
2018;3;712;1871306;1313
2018;4;713;1871306;1313
2018;5;701;1871307;1313
2018;5;702;1871307;1313
2018;21;703;1871307;1313
2018;4;704;1871307;1313
2018;3;705;1871307;1313
2018;9;706;1871307;1313
2018;5;707;1871307;1313
2018;2;708;1871307;1313
2018;2;709;1871307;1313
2018;4;710;1871307;1313
2018;4;711;1871307;1313
2018;1;712;1871307;1313
2018;7;713;1871307;1313
2018;297;701;1871501;1315
2018;272;702;1871501;1315
2018;202;703;1871501;1315
2018;150;704;1871501;1315
2018;309;705;1871501;1315
2018;162;706;1871501;1315
2018;136;707;1871501;1315
2018;171;708;1871501;1315
2018;210;709;1871501;1315
2018;157;710;1871501;1315
2018;178;711;1871501;1315
2018;165;712;1871501;1315
2018;146;713;1871501;1315
2018;40;702;1871502;1315
2018;21;703;1871502;1315
2018;29;704;1871502;1315
2018;45;705;1871502;1315
2018;19;706;1871502;1315
2018;13;707;1871502;1315
2018;14;708;1871502;1315
2018;19;709;1871502;1315
2018;16;710;1871502;1315
2018;22;711;1871502;1315
2018;16;712;1871502;1315
2018;15;713;1871502;1315
2018;179;701;1871503;1315
2018;141;702;1871503;1315
2018;96;703;1871503;1315
2018;79;704;1871503;1315
2018;87;705;1871503;1315
2018;76;706;1871503;1315
2018;45;707;1871503;1315
2018;50;708;1871503;1315
2018;76;709;1871503;1315
2018;81;710;1871503;1315
2018;56;711;1871503;1315
2018;74;712;1871503;1315
2018;66;713;1871503;1315
2018;118;701;1871504;1315
2018;187;702;1871504;1315
2018;60;703;1871504;1315
2018;67;704;1871504;1315
2018;79;705;1871504;1315
2018;40;706;1871504;1315
2018;53;707;1871504;1315
2018;34;708;1871504;1315
2018;65;709;1871504;1315
2018;64;710;1871504;1315
2018;33;711;1871504;1315
2018;33;712;1871504;1315
2018;43;713;1871504;1315
2018;26;701;1871505;1315
2018;18;702;1871505;1315
2018;13;703;1871505;1315
2018;15;704;1871505;1315
2018;13;706;1871505;1315
2018;15;707;1871505;1315
2018;51;708;1871505;1315
2018;24;709;1871505;1315
2018;10;710;1871505;1315
2018;13;711;1871505;1315
2018;16;712;1871505;1315
2018;11;713;1871505;1315
2018;176;701;1871506;1315
2018;139;702;1871506;1315
2018;48;703;1871506;1315
2018;51;704;1871506;1315
2018;75;705;1871506;1315
2018;55;706;1871506;1315
2018;23;707;1871506;1315
2018;32;708;1871506;1315
2018;41;709;1871506;1315
2018;51;710;1871506;1315
2018;37;711;1871506;1315
2018;58;712;1871506;1315
2018;56;713;1871506;1315
2018;66;701;1871507;1315
2018;55;702;1871507;1315
2018;50;703;1871507;1315
2018;38;704;1871507;1315
2018;73;705;1871507;1315
2018;48;706;1871507;1315
2018;110;707;1871507;1315
2018;54;708;1871507;1315
2018;51;709;1871507;1315
2018;41;710;1871507;1315
2018;32;711;1871507;1315
2018;50;712;1871507;1315
2018;45;713;1871507;1315
2018;80;701;1871508;1315
2018;30;702;1871508;1315
2018;36;703;1871508;1315
2018;27;704;1871508;1315
2018;52;705;1871508;1315
2018;19;706;1871508;1315
2018;13;707;1871508;1315
2018;20;708;1871508;1315
2018;23;709;1871508;1315
2018;10;710;1871508;1315
2018;16;711;1871508;1315
2018;17;712;1871508;1315
2018;25;713;1871508;1315
2018;123;701;1871801;1318
2018;118;702;1871801;1318
