WahlkreisId;ParteiId;KandidatId;KandidatName;KandidatVorname;StimmzettelReihenfolge;PlatzNummer;Gesamtstimmen;Zweitstimmen;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131
1;4;25;Tomaschek;Thomas;30;25;12893;1807;68;57;103;112;58;81;61;104;133;24;115;29;44;72;21;33;48;55;22;58;11.086;26;57;77;22;31;61;42;66;44;83
1;4;26;Kellermann;Dr. Thorsten;28;26;11960;5873;293;220;401;418;222;333;268;342;426;6.087;99;78;129;160;63;95;218;250;123;182;92;56;279;276;54;70;128;114;227;110;147
1;4;27;Kürten;Stephanie;11;27;11542;2474;36;45;94;121;40;44;35;60;83;8;28;13;31;45;305;15;39;51;9.068;41;17;8;48;45;843;237;14;10;52;24;42
1;4;28;Dürr;Dr. Sepp;42;28;11098;11098;193;136;347;320;192;424;164;253;365;77;258;105;151;181;124;155;286;3.581;63;813;177;114;184;386;91;98;186;195;1.036;131;312
1;4;29;Bittlmayer;Klaus;26;29;10387;1535;48;34;99;50;31;41;31;29;44;21;40;19;39;24;8.852;41;52;37;278;45;21;20;48;31;151;62;35;35;37;39;53
1;4;30;Bogner;Judith;21;30;8931;2183;64;70;120;135;62;73;76;96;135;113;41;36;31;57;21;273;70;73;40;67;43;6.748;88;86;24;15;43;56;62;56;57
1;4;31;Reim;Wilhelm;32;31;7446;625;12;10;25;11;23;17;23;18;28;5;15;10;13;14;8;10;26;17;19;16;7;5;15;14;215;6.821;10;5;6;7;21
1;4;32;Schwarz;Karola;23;32;6828;903;25;8;35;35;13;19;20;28;35;9;22;15;18;17;189;7;23;37;97;28;14;11;21;23;5.925;61;17;14;19;13;30
1;4;33;Günther;Susanne;17;33;6730;6730;76;64;114;126;61;78;72;85;110;41;64;59;117;104;39;281;4.134;102;35;85;45;45;154;96;44;142;59;57;83;64;94
1;4;34;Hoffmann;Marese;33;34;6238;6238;154;117;291;221;154;252;138;191;280;76;194;85;1.073;152;105;107;302;254;97;206;115;96;215;175;87;196;138;141;202;173;251
1;4;35;Müller;Marina;15;35;5783;5783;145;106;205;198;108;144;161;134;179;42;126;39;115;126;745;96;169;182;1.046;136;75;53;187;106;296;341;80;78;131;89;145
1;4;36;Gruber;Waltraud;27;36;4712;4712;103;92;135;160;72;108;100;114;141;54;105;42;75;1.553;55;77;106;152;66;118;70;57;144;127;46;44;182;307;106;78;123
1;4;37;Ebner;Dr. Rupert;46;37;4083;4083;53;57;77;80;50;64;53;59;61;27;67;27;47;58;677;61;99;75;1.207;71;41;31;69;73;297;349;35;33;60;52;73
1;4;38;Aschauer;Albert;44;38;4027;4027;55;44;64;55;43;48;42;40;86;127;91;1.645;32;70;39;43;57;52;38;55;53;69;52;76;19;22;137;84;67;641;81
1;4;39;Nallinger;Sabine;41;39;3905;3905;216;164;379;365;179;292;195;278;376;19;76;35;75;76;27;50;85;114;35;80;51;29;158;162;11;30;54;45;120;41;88
1;4;40;Rosner;Andrea;39;40;3902;3902;91;58;132;115;63;88;77;84;96;60;94;52;58;114;29;68;90;88;28;72;173;65;109;116;30;32;503;932;81;116;188
1;4;41;Waas;Gerhard;48;41;2530;2530;48;36;49;58;38;61;43;59;76;19;160;45;32;59;38;43;62;53;26;59;866;27;61;89;17;22;83;83;58;49;111
1;4;42;Stieglmeier;Helga;29;42;2360;2360;28;22;27;25;16;31;25;26;23;8;22;14;25;139;7;1.402;202;24;9;37;9;17;59;27;8;26;17;23;26;15;21
1;4;43;Hanusch;Anna;31;43;2284;2284;125;91;191;284;158;130;99;169;248;16;41;17;47;38;19;20;36;62;23;64;39;19;64;69;7;13;34;30;69;24;38
1;4;44;Schwendner;Barbara;37;44;2278;2278;39;23;64;56;28;40;29;34;46;19;988;25;24;31;16;19;19;43;15;37;192;13;45;42;7;12;49;35;51;27;210
1;4;45;Pilz-Strasser;Angelika;45;45;2259;2259;114;245;161;162;98;105;90;127;226;14;56;30;45;55;22;25;48;63;29;65;28;23;90;81;11;17;40;38;59;35;57
1;4;46;Mörtl-Körner;Walburga;43;46;2246;2246;19;21;19;36;12;21;21;27;23;89;14;371;11;27;12;13;18;17;12;25;10;40;14;9;3;11;60;26;21;1.230;14
1;4;47;Körner;Anna Sophia;47;47;1984;1984;32;26;47;65;25;24;24;37;34;71;34;281;16;30;12;17;38;38;17;35;22;28;43;33;12;15;80;32;33;744;39
1;4;48;Koller;Jutta;61;48;1978;1978;71;73;136;119;87;108;100;88;97;31;54;34;38;80;34;51;50;83;33;73;27;32;99;69;25;45;41;35;61;39;65
1;4;49;Roth;Dr. Florian;50;49;1581;1581;84;55;136;120;61;78;57;97;142;11;47;17;27;29;16;21;32;48;26;59;38;19;65;62;8;17;41;28;56;30;54
1;4;50;Sührig;Johanna;59;50;1463;1463;41;14;42;38;31;29;22;30;42;9;114;12;22;33;11;27;34;38;17;64;25;11;39;32;3;11;18;20;46;16;572
1;4;51;Habenschaden;Katrin;35;51;1302;1302;67;56;96;147;61;153;61;77;113;7;19;11;31;27;9;15;25;56;13;22;20;4;57;43;6;14;15;9;40;11;17
1;4;52;Pfitzner;Bernd;58;52;1272;1272;25;25;24;30;21;22;20;15;21;8;47;5;8;16;4;6;11;14;3;42;5;7;16;21;5;7;17;7;620;6;194
1;4;53;König;Stefanie;51;53;1269;1269;14;16;27;37;8;21;23;22;41;25;8;7;7;81;4;29;20;14;6;12;7;158;22;10;4;6;165;373;9;78;15
1;4;54;Krispenz;Luise;55;54;1238;1238;22;12;42;22;21;18;17;28;38;3;11;9;737;13;5;6;19;73;6;28;2;3;27;13;4;8;6;7;17;7;14
1;4;55;Müllejans;Alexander;52;55;1091;1091;37;24;46;45;20;25;23;28;37;7;386;8;24;14;10;9;20;43;12;24;7;5;28;40;13;7;19;9;40;19;62
1;4;56;Freitag;Marie;49;56;990;990;16;13;14;21;8;12;12;17;10;6;9;4;8;7;4;11;15;21;7;662;5;5;15;15;4;2;9;4;13;4;37
1;4;57;Schmidhuber;Anna;54;57;978;978;33;39;61;108;39;48;37;57;77;4;28;17;20;32;9;22;22;30;7;23;15;11;68;54;5;8;20;16;29;9;30
1;4;58;Prügl;Barbara;57;58;877;877;16;5;10;14;9;13;10;9;14;5;9;3;7;13;12;9;434;10;20;10;10;4;10;9;23;141;9;9;8;4;18
1;4;59;Küster;Johannes;60;59;786;786;12;6;17;11;5;13;3;22;24;3;43;6;5;4;5;4;10;6;6;6;458;5;9;44;4;2;8;20;11;6;8
1;4;60;Miklósy;Alexander;56;60;771;771;33;28;65;55;33;30;30;34;113;7;20;8;22;22;11;5;33;19;7;19;14;5;26;29;8;7;14;19;30;10;15
1;4;61;Dullinger-Oßwald;Carmen;53;61;251;251;13;13;66;13;9;11;9;13;16;3;1;0;5;7;2;3;3;7;1;5;3;4;17;8;1;2;1;4;5;0;6
1;5;1;Hagen;Martin;1;1;51033;46633;1629;1738;2331;2297;1526;1830;1764;2832;2.180;669;1.416;749;1.269;2.617;769;1.155;1.230;1.595;1.118;1.681;1.285;620;2.530;2.790;547;740;4.400;1.532;2.006;912;1.276
1;5;2;Markwort;Helmut;16;2;20304;10862;455;848;918;554;503;501;578;833;414;74;403;97;199;273;63;174;210;352;130;236;376;108;776;9.442;80;120;249;174;751;160;253
1;5;3;Heubisch;Dr. Wolfgang;7;3;16081;7219;352;654;486;638;406;358;321;8862;445;62;181;69;141;126;63;126;140;221;116;161;181;69;332;554;48;87;160;102;376;85;159
1;5;4;Duin;Albert;2;4;13018;7718;284;371;461;525;5300;603;287;660;446;46;169;84;173;144;75;80;154;191;143;209;132;72;283;417;70;94;963;121;263;84;114
1;5;5;Sandt;Julika;13;5;11290;3475;255;179;7815;234;174;188;163;267;287;25;67;18;68;83;35;46;79;103;81;99;56;30;110;356;22;46;51;55;181;47;70
1;5;6;Hundesrügge;Britta;6;6;10417;2610;109;103;152;127;88;110;93;156;122;33;91;16;72;69;33;48;72;186;73;176;58;27;101;209;23;36;55;50;7.807;46;76
1;5;7;Neff;Gabriele;4;7;10309;4236;217;6073;337;269;311;283;263;339;283;30;72;30;109;85;41;73;78;156;59;108;125;33;229;240;53;45;78;61;130;43;56
1;5;8;Jännert;Thomas;10;8;8896;1885;67;74;96;110;77;73;103;105;80;20;63;20;54;154;21;65;58;73;76;42;43;24;7.011;146;14;19;38;45;59;32;34
1;5;9;Keck;Andreas;9;9;8670;1950;79;128;116;6720;197;123;81;226;89;20;33;11;58;50;13;36;52;50;32;71;36;18;135;89;13;22;27;23;49;29;44
1;5;10;Pöhlmann;Anke;11;10;8538;2446;131;255;254;230;151;121;112;346;6.092;21;46;11;42;49;12;24;31;53;37;47;29;14;101;102;12;28;31;25;75;22;34
1;5;11;Schäfer;Ulla;24;11;8272;2757;95;86;139;118;80;111;78;118;114;46;96;38;79;77;45;63;72;151;100;5.515;62;37;109;116;31;52;76;68;161;60;279
1;5;12;Lex;Ursula;3;12;8263;4980;165;178;239;235;227;179;129;303;214;63;315;71;130;144;60;135;122;133;106;165;3.283;53;196;283;45;72;280;238;213;107;180
1;5;13;Buggisch;Dr. Walter;5;13;8132;5060;187;183;206;181;162;207;163;219;132;98;150;251;184;150;88;108;196;192;157;178;124;78;219;307;97;73;260;171;181;3.072;158
1;5;14;Böcking;Sabrina;14;14;7756;2276;5480;128;211;154;112;105;110;191;144;16;58;18;53;64;28;45;56;63;58;71;41;33;92;113;18;22;40;43;98;36;55
1;5;15;Zeil;Martin;12;15;7749;3278;80;79;114;81;73;105;68;180;64;35;146;34;69;61;16;47;42;104;31;174;61;41;75;307;20;43;39;60;1.005;24;4.471
1;5;16;Schäuble;Jakob;8;16;7699;3442;84;69;100;95;71;58;81;123;91;26;39;29;61;39;892;40;101;55;4.257;63;44;27;92;101;311;456;53;46;88;44;63
1;5;17;Bezdeka;Klement;19;17;7235;1142;97;52;67;70;155;6093;30;69;74;5;13;9;32;13;10;9;14;69;12;26;18;4;43;141;12;6;12;13;50;11;6
1;5;18;Linnerer;Michael;17;18;6844;2370;50;47;81;101;65;71;56;86;75;25;36;30;46;67;33;45;58;72;61;42;103;29;77;70;17;24;733;4.474;41;89;40
1;5;19;Sommerfeld;Dr. Frank;28;19;6621;1897;77;70;101;84;87;84;48;120;85;29;55;24;4.724;40;27;33;64;137;48;79;40;22;98;95;23;52;57;40;89;35;54
1;5;20;Schäch;Josef;25;20;6440;775;10;11;17;22;6;15;14;21;20;5;14;6;26;13;49;16;141;11;116;20;6;4;14;14;147;5.665;7;18;7;0;5
1;5;21;Bode;Ulrich;21;21;6405;909;31;28;37;36;25;41;32;44;32;8;17;9;56;25;13;19;22;5.496;28;162;12;15;38;48;9;17;18;26;28;17;16
1;5;22;Krönauer;Manfred;23;22;6232;1126;63;119;99;44;48;50;5106;85;114;11;30;10;28;30;12;20;25;26;9;27;19;9;47;74;10;13;25;23;29;10;17
1;5;23;Müller;Alexander;20;23;6036;766;31;36;24;32;22;25;34;34;19;8;21;19;28;5.270;17;15;16;25;22;17;34;17;40;42;24;14;33;47;27;21;22
1;5;24;Haugg;Fritz;15;24;5571;1462;53;39;56;47;36;61;52;54;46;15;4.109;11;22;17;10;16;17;90;18;58;45;9;51;333;9;19;29;21;181;15;32
1;5;25;Barschdorf;Dr. Jens;18;25;4812;630;21;22;25;27;16;16;15;38;12;6;17;7;36;30;9;71;4.182;21;19;21;11;7;52;27;12;21;12;7;20;12;20
1;5;26;Schön;Thomas;29;26;4229;913;24;14;35;27;20;25;14;22;13;6;9;8;16;18;3.316;14;16;31;344;27;6;7;16;29;65;31;19;23;8;8;18
1;5;27;Korn;Christian;26;27;3741;485;18;8;20;19;19;23;10;23;16;12;9;3;13;11;12;3.256;66;20;22;16;9;15;34;15;9;13;10;10;6;11;13
1;5;28;Saller;Dr. Rudolf;27;28;3101;1002;23;20;10;21;10;18;19;38;15;2.099;28;48;27;19;16;16;18;14;19;22;15;342;20;20;11;9;30;29;21;82;22
1;5;29;Gschossmann;Wilhelm;30;29;2802;451;14;6;15;17;10;10;12;10;15;11;18;2.351;14;7;7;8;10;15;7;8;16;11;15;17;12;11;24;20;11;83;17
1;5;30;Gumppenberg Freiherr von;Michael;31;30;2430;670;15;30;28;32;15;29;14;63;30;17;16;8;19;16;12;18;17;22;24;23;17;7;22;57;1.760;12;21;14;40;16;16
1;5;31;Corticelli;Peter;22;31;2324;481;17;11;21;24;8;19;19;23;23;56;12;6;11;13;3;60;15;13;13;8;5;1.843;17;16;3;4;14;14;13;9;11
1;5;32;Boneberger;Wilhelm;49;32;2145;2145;58;44;58;40;52;90;29;68;39;26;50;28;63;31;35;42;47;207;41;147;33;33;58;90;17;24;36;40;524;31;64
1;5;33;Alberti;Dr. Martin;45;33;1504;1504;38;31;47;36;21;34;36;49;33;10;30;16;35;16;8;63;676;32;18;26;12;15;42;40;4;25;17;23;32;19;20
1;5;34;Hilgendorf;Heinz;41;34;1356;1356;23;22;31;42;19;23;31;39;16;14;13;15;24;41;16;20;17;26;30;19;92;8;40;47;6;20;148;433;27;37;17
1;5;35;Ahlfeld;Anna;36;35;1156;1156;65;58;78;59;74;81;64;53;64;13;21;16;43;28;11;27;25;47;28;34;23;14;58;45;9;15;23;19;25;16;20
1;5;36;Schunck;Christian;57;36;1112;1112;9;14;16;15;11;10;10;17;14;65;11;42;10;15;3;12;16;29;11;19;17;52;22;15;2;12;134;66;16;412;15
1;5;37;Ranft;Thomas;34;37;815;815;28;43;65;48;31;40;45;35;43;11;43;10;29;14;9;15;22;19;19;30;17;6;39;52;5;9;15;13;29;12;19
1;5;38;Walter;Katharina;37;38;784;784;60;39;56;51;46;34;36;56;41;9;19;7;21;14;5;20;24;19;24;28;11;6;42;33;7;5;11;15;24;10;11
1;5;39;Breil;Klaus;39;39;745;745;5;18;11;7;9;9;14;21;11;1;45;2;5;5;9;11;8;14;5;23;4;1;10;16;5;1;3;8;216;6;242
1;5;40;Helmers;Antje;50;40;714;714;14;2;16;6;11;8;10;5;7;10;56;7;17;9;5;11;11;8;12;21;341;4;16;18;8;8;9;23;10;7;24
1;5;41;Hohenthaner;Johannes;44;41;704;704;29;35;49;47;41;50;35;50;36;4;12;6;20;15;10;12;22;18;16;12;4;11;53;50;3;7;11;14;10;8;14
1;5;42;Prinzbach;Cécile;33;42;691;691;31;51;53;63;40;35;35;71;51;4;17;5;11;17;7;11;15;12;13;17;9;3;30;34;5;4;8;11;17;5;6
1;5;43;Will;Renate;32;43;677;677;11;15;16;11;6;9;19;11;8;7;7;9;15;272;5;25;12;9;10;15;6;8;69;34;3;5;13;17;12;5;13
1;5;44;Cerveny;Vaclav;42;44;664;664;16;24;27;24;20;18;28;27;27;11;8;6;16;117;5;13;18;12;7;14;20;14;29;34;13;5;27;43;9;16;16
1;5;45;Tietgen;Christian;46;45;663;663;7;3;15;5;7;11;5;3;2;7;12;8;35;9;6;12;8;330;13;64;7;13;9;21;4;9;7;3;12;6;10
1;5;46;Teichmann;Andreas;48;46;637;637;3;9;9;10;2;21;3;11;12;2;6;4;31;5;5;5;10;338;5;54;6;4;12;14;5;7;3;6;26;3;6
1;5;47;Schmohl;Dr. Andreas;52;47;628;628;20;9;14;20;19;21;9;18;19;9;7;3;269;6;4;18;19;18;10;14;9;3;20;15;5;6;8;4;8;13;11
1;5;48;Neudert;Thomas;51;48;624;624;2;3;2;4;2;3;4;1;1;0;2;2;7;5;8;2;36;2;22;4;2;1;1;3;13;484;1;3;0;2;2
1;5;49;Gladbach;Beate;56;49;611;611;4;2;10;8;5;9;19;7;11;4;2;4;12;6;141;7;4;6;213;11;4;6;8;7;22;58;4;0;7;6;4
1;5;50;Hartung;Dr. Hannes;38;50;584;584;14;14;22;13;6;12;10;33;17;4;77;2;7;14;5;15;9;8;7;17;11;5;21;142;3;6;7;13;49;7;14
1;5;51;Pautzke;Felix;54;51;552;552;7;8;4;3;5;8;6;12;5;11;11;331;8;1;3;14;2;5;4;9;0;3;12;8;2;1;11;8;4;45;1
1;5;52;Weltin;Beate;43;52;535;535;21;23;50;31;24;30;20;26;29;11;15;5;16;14;2;11;15;22;8;24;8;12;21;24;10;8;6;9;17;8;15
1;5;53;Brockmann;Oliver;53;53;474;474;2;2;2;3;0;2;0;3;3;4;1;0;39;0;19;1;9;3;28;7;1;2;9;1;287;33;2;2;3;1;5
1;5;54;Samitz;Josef;55;54;390;390;3;2;6;6;5;2;5;4;5;3;4;4;3;6;0;243;36;4;1;3;0;9;7;4;5;4;2;6;2;2;4
1;5;55;Braun;Hildebrecht;35;55;369;369;18;18;31;26;13;15;14;18;19;4;13;1;17;7;8;8;8;13;8;7;9;5;19;25;3;5;10;3;11;2;11
1;5;56;Scholler;Jörg;47;56;356;356;9;4;7;5;3;16;9;4;2;1;2;2;2;5;1;1;2;21;3;10;2;1;1;183;1;2;2;1;46;4;4
1;5;57;Gawlik;Maximilian;40;57;193;193;20;11;10;10;7;5;16;4;4;1;6;1;3;6;3;7;5;6;8;9;1;1;12;13;2;4;6;5;1;3;3
1;6;1;Gürpinar;Ates;1;1;28410;24519;1410;955;2029;3891;1343;1159;1036;1632;2.506;381;685;392;532;624;260;511;764;766;595;799;430;307;896;720;220;308;596;605;694;597;767
1;6;2;Bulling-Schröter;Eva;2;2;11552;8184;189;142;361;1176;177;208;194;184;347;107;160;125;158;142;1.221;150;231;182;3.368;211;113;116;191;145;568;508;145;193;162;168;210
1;6;3;Wolf;Brigitte;3;3;8842;4228;230;204;348;516;213;215;268;222;4.614;44;90;52;93;103;41;76;126;134;165;123;61;56;205;119;44;51;83;93;94;66;93
1;6;4;Killet;Julia;5;4;5916;2778;162;98;263;311;128;3138;119;145;313;50;74;32;76;62;28;51;75;79;59;79;36;38;108;65;24;29;45;60;70;39;60
1;6;5;Cullmann-Reder;Renate;7;5;5688;1153;66;47;4535;128;58;81;45;63;132;15;28;10;32;28;2;15;42;43;29;39;15;7;40;31;7;8;37;32;20;23;30
1;6;6;Hoyer;Dr. Guido;8;6;5581;2728;104;84;137;153;84;110;88;80;125;52;103;76;90;97;34;136;2.853;86;91;108;67;59;144;93;34;66;99;104;71;70;83
1;6;7;Reiter;Michael;18;7;4798;2502;107;58;97;106;78;90;72;53;78;78;69;422;64;59;28;57;92;76;75;72;38;68;82;69;42;43;74;101;44;2.296;110
1;6;8;Guerra;Tony;16;8;4643;1862;90;48;158;124;2781;69;80;70;104;40;62;35;63;60;23;45;77;66;48;78;48;32;73;51;28;19;40;65;46;63;57
1;6;9;Peiker;Christian;4;9;4636;2210;69;37;84;87;41;64;45;51;84;82;70;47;52;113;13;80;77;58;75;57;48;168;56;43;20;22;274;2.426;41;183;69
1;6;10;Seidel;Wolfgang;44;10;3554;110;3444;7;12;11;7;4;8;1;8;1;1;3;1;2;1;2;2;5;1;0;3;5;7;4;2;2;3;2;2;1;2
1;6;11;Weber-Teuber;Dr. Klaus;26;11;3491;1341;73;31;134;81;35;55;42;48;59;18;47;18;34;32;9;38;64;48;34;50;32;16;53;66;13;15;2.150;64;58;28;46
1;6;12;Fröhlich;Dr. Heinz;20;12;3306;1306;52;37;79;79;36;48;37;53;63;19;40;27;35;2.000;15;36;87;46;32;36;33;20;71;43;16;17;46;71;37;39;56
1;6;13;Ripke;Martina;17;13;3215;306;7;18;29;30;14;20;17;2909;23;4;6;3;3;9;5;3;10;17;10;13;1;4;10;12;2;3;6;5;10;4;8
1;6;14;Sprinz;Hansjoachim;43;14;3136;260;5;5;4;9;9;5;4;6;11;2;6;3;10;2;6;4;4;12;4;2.876;3;5;9;8;2;1;5;3;45;5;63
1;6;15;Dogan;Erol;10;15;2926;627;38;2299;46;96;41;31;45;33;35;10;15;4;10;15;6;7;21;18;18;9;8;10;15;18;8;10;9;16;7;18;10
1;6;16;Hamm;Robert;49;16;2918;197;6;2;9;8;6;8;9;11;5;6;8;2;7;8;3;7;19;9;3;4;7;7;2.721;7;2;2;8;10;6;5;3
1;6;17;Baudler;Bernhard;6;17;2838;873;29;13;54;49;27;36;29;25;49;17;87;14;11;25;14;20;30;25;33;28;13;16;37;1.965;5;10;31;34;49;18;45
1;6;18;Raufer;Michael;42;18;2693;981;26;20;35;32;30;29;34;19;21;31;35;1.712;28;40;15;22;27;41;23;28;26;27;24;25;9;11;40;49;21;168;45
1;6;19;Lindenthal;Moritz;12;19;2683;154;6;8;9;11;5;5;2529;8;13;4;5;5;5;5;4;2;2;4;5;8;4;3;6;4;5;0;5;2;6;3;2
1;6;20;Martin-Köppl;Ernestine;13;20;2610;380;10;6;4;4;3;9;4;4;3;49;7;5;13;25;1;5;4;2.230;10;103;4;7;12;6;4;5;8;33;12;4;16
1;6;21;Podlewski;Rolf-Werner;50;21;2367;127;2;3;3;5;0;3;1;3;3;0;65;1;1;2;3;1;3;0;3;6;3;1;4;1;0;1;0;2;6;1;2.240
1;6;22;Westermeier;Jonathan;14;22;2281;506;19;10;32;33;25;27;13;15;21;7;10;8;1.775;12;5;11;34;50;15;26;8;7;34;10;8;12;13;8;11;10;12
1;6;23;Eigner;Dominik;32;23;2150;288;9;2;8;10;9;6;7;10;19;6;2;3;12;8;1.862;4;10;9;59;9;5;2;10;11;11;14;7;5;10;4;7
1;6;24;Gehnen;Elmar;47;24;2113;183;5;2;3;3;2;4;1;2;4;2;1.930;3;7;2;1;2;3;3;2;7;44;3;2;5;2;1;5;7;4;3;49
1;6;25;Koppe;Walter;37;25;2016;222;2;7;9;17;6;8;2;6;19;2;4;1;6;14;4;1.794;33;7;5;3;3;9;5;2;2;2;12;6;8;7;11
1;6;26;Feilzer;Bernhard;36;26;1937;42;0;1;2;1;2;2;0;2;1;0;0;0;2;0;1;1;1;11;0;4;1;2;2;2;0;1;0;1;1.895;0;2
1;6;27;Nitzsche;Patrick;41;27;1569;232;5;7;2;5;5;9;7;8;6;1.337;3;1;5;4;41;8;8;7;15;10;3;15;4;3;15;3;3;5;6;3;16
1;6;28;Kirchner;Stefanie;51;28;1517;1517;27;18;47;30;18;21;23;19;24;26;37;21;21;23;141;18;33;25;508;26;21;24;27;13;87;86;25;22;18;45;43
1;6;29;de la Motte Rouge;Werner;48;29;1497;160;6;10;14;13;6;1;6;3;12;4;4;4;5;2;3;4;7;3;12;4;1;2;5;2;7;1.337;3;4;6;2;5
1;6;30;Borchert;Lisa;24;30;1438;1438;92;44;97;85;59;66;57;63;90;19;46;20;25;32;16;46;55;71;40;54;27;26;56;47;11;18;41;22;31;33;49
1;6;31;Nava;Gabriele;11;31;1432;256;5;3;13;6;8;4;8;4;9;1;8;1;3;0;21;7;8;5;89;3;4;1;7;2;1.176;12;3;6;3;3;9
1;6;32;Hager;Jörg;45;32;1429;107;0;1;3;1;2;2;2;1;5;0;28;1;6;4;1;1;2;5;3;5;1.322;1;2;4;2;2;7;7;0;4;5
1;6;33;Hackl;Philipp;46;33;1426;155;1;0;0;2;0;1;1;1;1;120;1;2;1;1;1;0;1;0;1;2;1;1.271;1;1;0;0;2;2;0;11;0
1;6;34;Mayr;Maria;30;34;1123;1123;22;21;42;49;41;72;26;22;41;20;28;21;25;23;16;19;20;80;35;225;17;15;22;19;12;14;25;35;27;28;61
1;6;35;Schreiber;Eva;21;35;899;899;33;33;78;89;31;30;38;33;81;14;26;9;16;16;14;14;25;28;28;30;16;12;36;35;2;16;29;26;19;16;26
1;6;36;Weidner;Monika;55;36;783;783;35;24;40;40;28;40;20;23;34;11;23;13;21;27;14;30;37;23;27;30;21;16;36;23;8;13;19;36;16;16;39
1;6;37;Fingert;Annemarie;9;37;776;776;32;31;72;60;39;44;39;26;60;9;20;8;21;16;15;18;37;20;18;14;10;13;37;26;7;8;8;17;18;13;20
1;6;38;Enderlein;Ellen;19;38;761;761;50;31;45;35;44;40;36;23;26;9;21;18;31;16;11;10;25;34;19;22;11;12;25;20;13;10;12;21;18;32;41
1;6;39;Auchter;Julia;27;39;699;699;18;19;31;23;19;22;11;32;32;13;23;14;15;23;10;16;73;24;9;17;17;11;84;16;5;9;21;21;19;24;28
1;6;40;Brunnemann;Eva-Maria;33;40;597;597;38;23;54;43;25;24;21;14;36;11;22;9;19;22;8;12;17;20;22;12;6;13;21;19;7;11;18;13;6;14;17
1;6;41;Kroll;Uwe;60;41;573;573;19;12;26;11;15;4;12;16;16;12;12;5;19;16;5;15;132;14;10;9;10;11;12;13;20;65;12;10;12;16;12
1;6;42;Mayer;Marina;38;42;520;520;29;15;34;41;22;21;13;22;41;7;10;9;18;18;6;15;20;18;19;13;10;9;11;17;8;2;15;13;16;13;15
1;6;43;Hertel-Stockinger;Herta;35;43;484;484;13;15;10;12;12;11;12;8;11;9;6;3;8;22;9;167;25;13;11;4;12;17;14;3;2;5;10;15;4;7;14
1;6;44;Padovan;Elfi;25;44;406;406;21;10;52;39;13;18;7;17;35;5;6;4;10;11;6;12;15;26;8;8;4;4;9;7;2;4;9;9;11;7;17
1;6;45;Tepperies;Jan;54;45;384;384;19;14;29;25;17;11;18;16;36;4;8;9;5;15;3;7;13;18;8;8;7;8;22;8;4;4;9;9;9;14;7
1;6;46;Popig;Laura-Christin;15;46;380;380;11;4;14;17;5;10;5;9;11;2;9;1;8;6;3;20;163;5;5;9;4;7;11;3;7;3;6;3;6;6;7
1;6;47;Utz;Erich;58;47;372;372;26;17;24;20;15;20;18;16;29;8;9;6;9;6;1;4;18;17;9;16;6;6;7;5;4;4;13;10;11;9;9
1;6;48;Pertl;Manuela;40;48;356;356;5;8;4;6;2;1;1;4;3;9;7;24;1;6;1;3;8;1;3;4;10;1;6;5;1;1;30;17;4;170;10
1;6;49;Wilde;Corinna;39;49;349;349;5;7;17;16;1;8;6;3;8;2;11;1;11;141;1;14;6;4;5;9;7;7;2;3;3;3;10;26;2;5;5
1;6;50;Lazarowicz;Doris;57;50;344;344;16;12;28;20;13;10;8;19;23;3;13;6;7;8;6;11;14;15;8;8;6;10;9;12;1;3;12;12;6;7;18
1;6;51;El Nour;Andrea;28;51;324;324;8;1;18;18;8;8;13;7;11;3;9;6;7;7;1;2;6;4;6;6;11;3;18;112;3;2;7;7;5;2;5
1;6;52;Ischinger;Karl;22;52;276;276;11;13;22;34;18;14;19;14;11;5;6;2;7;4;3;3;9;9;7;2;4;8;10;7;2;7;4;6;6;5;4
1;6;53;Pietsch;Rafael;52;53;275;275;10;9;17;19;16;11;19;19;12;5;10;3;4;8;3;4;8;6;8;7;7;8;13;10;1;7;4;5;6;7;9
1;6;54;Just;Karin;31;54;261;261;15;8;30;24;8;15;9;11;13;4;8;5;3;7;0;3;7;9;8;6;7;4;12;5;5;1;5;5;1;9;14
1;6;55;Keller;Ellen;23;55;235;235;12;8;13;13;11;12;11;6;13;1;3;1;5;5;5;5;7;11;8;10;10;3;5;9;8;3;6;9;4;10;8
1;6;56;Klotz;Franziska;34;56;233;233;8;6;10;1;2;3;2;6;7;1;6;8;6;3;1;7;1;35;6;16;1;1;5;3;1;1;1;3;70;5;7
1;6;57;Pingel;Dr. Clemens;53;57;206;206;13;3;14;19;12;11;15;9;10;1;7;6;4;2;2;6;9;11;5;6;1;3;3;4;0;2;10;7;1;5;5
1;6;58;Fingert;Diana;29;58;146;146;12;5;9;5;4;4;3;6;5;5;6;3;7;8;4;4;7;3;5;7;2;3;5;1;2;5;0;5;2;3;6
1;6;59;Lohmüller-Kaupp;Jürgen;56;59;125;125;3;7;13;9;8;6;3;4;7;4;5;5;1;3;0;4;4;2;3;5;2;1;2;6;3;0;2;4;4;1;4
1;6;60;Schulz;Wolfgang;59;60;115;115;9;5;10;7;3;3;6;4;13;1;3;3;2;4;0;2;3;3;0;2;3;2;8;6;1;2;2;2;2;2;2
